0.722656;0.0078125;4.0000000000000009;4.0000000000000009;3.9999999999999969;0.0;-5.1159076974727213e-13;4.0000000000000062;3.9999999999999947;0.0
0.730469;0.0078125;4.0000000000000009;3.9999999999999969;3.9999999999999996;-5.1159076974727213e-13;3.4106051316484809e-13;3.9999999999999996;4.0000000000000062;0.0
0.738281;0.0078125;3.9999999999999969;3.9999999999999996;3.9999999999999964;3.4106051316484809e-13;-3.979039320256561e-13;4.0000000000000018;3.9999999999999996;0.0
0.746094;0.0078125;3.9999999999999996;3.9999999999999964;4.0000000000000027;-3.979039320256561e-13;7.9580786405131221e-13;3.9999999999999982;4.0000000000000044;0.0
0.753906;0.0078125;3.9999999999999964;4.0000000000000027;4.0000000000000071;7.9580786405131221e-13;5.6843418860808015e-13;4.0000000000000009;3.9999999999999969;0.0
0.761719;0.0078125;4.0000000000000027;4.0000000000000071;4.0000000000001315;5.6843418860808015e-13;1.5916157281026244e-11;4.0000000000000142;3.9999999999999885;0.0
0.769531;0.0078125;4.0000000000000071;4.0000000000001315;4.000000000003987;1.5916157281026244e-11;4.9351456254953519e-10;4.0000000000000782;4.0000000000000338;0.0
0.777344;0.0078125;4.0000000000001315;4.000000000003987;3.9999999997857656;4.9351456254953519e-10;-2.7932344437431311e-08;4.0000000000231601;4.0000000000039799;0.0
0.785156;0.0078125;4.000000000003987;3.9999999997857656;3.99999998921114;-2.7932344437431311e-08;-1.3535520793084288e-06;4.0000000006304948;4.0000000001294733;0.0
0.792969;0.0078125;3.9999999997857656;3.99999998921114;3.9999999996217892;-1.3535520793084288e-06;1.3325631016414263e-06;3.9999999848599872;3.999999998499955;0.0
0.800781;0.0078125;3.99999998921114;3.9999999996217892;4.000004892258656;1.3325631016414263e-06;0.00062625751894529458;3.9999993308460584;3.9999998553101968;0.0
0.808594;0.0078125;3.9999999996217892;4.000004892258656;4.0000139825235923;0.00062625751894529458;0.0011635539118515226;4.0000019950052179;3.9999988011959955;0.0
0.816406;0.0078125;4.000004892258656;4.0000139825235923;3.9986626983459108;0.0011635539118515226;-0.17296437474323056;4.0001823850732743;4.0000389391517599;0.0
0.824219;0.0078125;4.0000139825235923;3.9986626983459108;4.0047553851655842;-0.17296437474323056;0.77986391291818791;3.9988462538388618;3.9998707124208575;0.0
0.832031;0.0078125;3.9986626983459108;4.0047553851655842;4.0571858585785687;0.77986391291818791;6.7111005968620248;3.9877676063626488;3.9967182067161255;1.0
0.839844;0.0078125;4.0047553851655842;4.0571858585785687;2.8181719938935923;6.7111005968620248;-158.59377467967698;4.1451768219102751;4.0152252261422197;1.0
0.847656;0.0078125;4.0571858585785687;2.8181719938935923;0.81928676671053469;-158.59377467967698;-255.85730907943139;1.7963153859121956;4.0727862599732765;1.0
0.855469;0.0078125;2.8181719938935923;0.81928676671053469;0.94226502807396828;-255.85730907943139;15.7412174545195;1.0728913106041469;1.8450436383052662;1.0
0.863281;0.0078125;0.81928676671053469;0.94226502807396828;1.0113089406989313;15.7412174545195;8.8376208159952654;0.93902678504985748;1.0979787255519757;1.0
0.871094;0.0078125;0.94226502807396828;1.0113089406989313;1.0093491803343932;8.8376208159952654;-0.25084932666086956;0.97926261257333158;0.92559993724261735;1.0
0.878906;0.0078125;1.0113089406989313;1.0093491803343932;1.0032229742302672;-0.25084932666086956;-0.7841543813281362;0.99801822059611556;0.97082621198645713;1.0
0.886719;0.0078125;1.0093491803343932;1.0032229742302672;1.0008891596290277;-0.7841543813281362;-0.29872826895865501;1.0009046795188095;0.99554086116949558;1.0
0.894531;0.0078125;1.0032229742302672;1.0008891596290277;1.0002425693246393;-0.29872826895865501;-0.082763558961715944;1.0006151969927077;1.0004057887039752;0.0
0.902344;0.0078125;1.0008891596290277;1.0002425693246393;1.0000748964172974;-0.082763558961715944;-0.021462132139760115;1.0002477801261593;1.000539184480207;0.0
0.910156;0.0078125;1.0002425693246393;1.0000748964172974;1.0000265717944872;-0.021462132139760115;-0.0061855517197102472;1.0000815545653514;1.0002329447450899;0.0
0.917969;0.0078125;1.0000748964172974;1.0000265717944872;1.0000101531116776;-0.0061855517197102472;-0.0021015913996222935;1.0000222656756501;1.0000722674226084;0.0
0.925781;0.0078125;1.0000265717944872;1.0000101531116776;1.0000034036164405;-0.0021015913996222935;-0.00086393539035611866;1.0000045010898537;1.0000157531499112;0.0
0.933594;0.0078125;1.0000101531116776;1.0000034036164405;1.0000014035044231;-0.00086393539035611866;-0.00025601433821975661;0.99999986687327713;1.0000003175481311;0.0
0.941406;0.0078125;1.0000034036164405;1.0000014035044231;1.0000003450318369;-0.00025601433821975661;-0.00013548449103950588;0.99999982209161897;0.9999985763470951;0.0
0.949219;0.0078125;1.0000014035044231;1.0000003450318369;1.0000000443806965;-0.00013548449103950588;-3.8483345974782424e-05;0.99999981873517141;0.99999898127890274;0.0
0.957031;0.0078125;1.0000003450318369;1.0000000443806965;0.99999998961344394;-3.8483345974782424e-05;-7.0102083213896549e-06;0.99999992822127037;0.99999958769238684;0.0
0.964844;0.0078125;1.0000000443806965;0.99999998961344394;0.99999999158972819;-7.0102083213896549e-06;2.5296438366240181e-07;0.99999998404513712;0.99999989252077826;0.0
0.972656;0.0078125;0.99999998961344394;0.99999999158972819;0.99999999751606949;2.5296438366240181e-07;7.5857168724269286e-07;0.99999999956693508;0.99999998876526264;0.0
0.980469;0.0078125;0.99999999158972819;0.99999999751606949;0.99999999977286991;7.5857168724269286e-07;2.8887045289138769e-07;1.000000001113873;1.0000000046777218;0.0
0.988281;0.0078125;0.99999999751606949;0.99999999977286991;1.0000000001154665;2.8887045289138769e-07;4.385236707094009e-08;1.0000000003946741;1.0000000026755993;0.0
0.996094;0.0078125;0.99999999977286991;1.0000000001154665;1.0000000001154665;4.385236707094009e-08;0.0;1.0000000000315523;1.0000000005291643;0.0
